sample_id,side,global_vertex_id,chosen_region_id,chosen_region_point_id,chosen_quality_rank,chosen_repair_method,x,y,z,member_count,max_candidate_distance_mm,mean_candidate_distance_mm,topology_role
T078,L,0,T001,0,-1,landmark_vertex,-20.911571578583885,44.90901531286819,-34.04469857436782,2,0.0,0.0,landmark
T078,L,1,T001,1,0,mapped,-19.965138584164897,44.51959251676744,-34.2736807863714,2,0.0,0.0,shared_edge
T078,L,2,T001,2,0,mapped,-19.063643788522114,43.96269832420377,-34.51268673233582,2,0.0,0.0,shared_edge
T078,L,3,T001,3,0,mapped,-18.054235076653942,43.47941688212881,-34.53889791780626,2,0.0,0.0,shared_edge
T078,L,4,T001,4,0,mapped,-17.109397288486285,42.87525209856903,-34.5621939000217,2,0.0,0.0,shared_edge
T078,L,5,T001,5,0,mapped,-16.243388749719436,42.17082249737821,-34.569795766476815,2,8.881784197001252e-16,4.440892098500626e-16,shared_edge
T078,L,6,T001,6,0,mapped,-15.581138269023125,41.267158419062774,-34.54230077523978,2,0.0,0.0,shared_edge
T078,L,7,T001,7,0,mapped,-15.03295171231089,40.33160632133173,-34.429487750833964,2,1.7763568394002505e-15,8.881784197001252e-16,shared_edge
T078,L,8,T001,8,0,mapped,-14.50591867857926,39.53765209750384,-34.04299380244372,2,3.66205343881779e-15,1.831026719408895e-15,shared_edge
T078,L,9,T001,9,0,mapped,-13.81492598090561,38.981559906615594,-33.482024788299256,2,0.0,0.0,shared_edge
T078,L,10,T001,10,0,mapped,-13.268670286814178,38.29573278790859,-32.91987257745835,2,0.0,0.0,shared_edge
T078,L,11,T001,11,0,mapped,-12.841483956895388,37.592840035322496,-32.28064590339986,2,1.7763568394002505e-15,8.881784197001252e-16,shared_edge
T078,L,12,T001,12,0,mapped,-12.857479582407304,36.785650553328196,-31.525554955777814,2,0.0,0.0,shared_edge
T078,L,13,T001,13,0,mapped,-12.465277079717413,36.069815092324234,-30.80733324030819,2,0.0,0.0,shared_edge
T078,L,14,T001,14,0,mapped,-12.022022987797882,35.45353104077982,-30.055925209622032,2,1.7763568394002505e-15,8.881784197001252e-16,shared_edge
T078,L,15,T001,15,0,mapped,-11.682829737340407,34.82212383902406,-29.31619229086899,2,3.552713678800501e-15,1.7763568394002505e-15,shared_edge
T078,L,16,T001,16,0,mapped,-11.310555131632658,34.180710382618905,-28.59077156144342,2,0.0,0.0,shared_edge
T078,L,17,T001,17,0,mapped,-10.865161589188864,33.542395443627754,-27.84560506462565,2,0.0,0.0,shared_edge
T078,L,18,T001,18,0,mapped,-10.39358637105098,32.9614270778769,-27.141365676941266,2,2.5121479338940407e-15,1.2560739669470201e-15,shared_edge
T078,L,19,T001,19,0,mapped,-10.078386072882155,32.25202526950171,-26.393043757476633,2,1.9860273225978185e-15,9.930136612989092e-16,shared_edge
T078,L,20,T001,20,0,mapped,-9.718252038668114,31.492462663967487,-25.756356136862653,2,1.7763568394002505e-15,8.881784197001252e-16,shared_edge
T078,L,21,T001,21,0,mapped,-9.632078318294699,30.752171642272558,-24.93137901374574,2,0.0,0.0,shared_edge
T078,L,22,T001,22,0,mapped,-9.653572799627137,29.968375396664577,-24.141679829748064,2,0.0,0.0,shared_edge
T078,L,23,T001,23,0,mapped,-9.75709166424566,29.161710551438667,-23.382636506103076,2,2.664535259100376e-15,1.3322676295501878e-15,shared_edge
T078,L,24,T001,24,-1,landmark_vertex,-9.838121117055557,28.298669757861337,-22.672618920030487,3,0.0,0.0,landmark
T078,L,25,T001,25,0,mapped,-19.955431135481994,44.74034943921713,-34.09311818541423,1,0.0,0.0,interior
T078,L,26,T001,26,0,mapped,-18.993984199667608,44.255338391708,-34.26455772522509,1,0.0,0.0,interior
