sample_id,side,global_vertex_id,chosen_region_id,chosen_region_point_id,chosen_quality_rank,chosen_repair_method,x,y,z,member_count,max_candidate_distance_mm,mean_candidate_distance_mm,topology_role
T094,L,0,T001,0,0,mapped,-13.029420073030614,41.74768585626039,-34.37585083871744,2,0.0,0.0,landmark
T094,L,1,T001,1,0,mapped,-12.017552804630101,41.66780137219236,-34.12483893220819,2,0.0,0.0,shared_edge
T094,L,2,T001,2,0,mapped,-11.099912079445279,41.56774614240844,-33.6319369361632,2,0.0,0.0,shared_edge
T094,L,3,T001,3,0,mapped,-10.213807604765915,41.46179081494566,-33.09851914814057,2,3.552713678800501e-15,1.7763568394002505e-15,shared_edge
T094,L,4,T001,4,0,mapped,-9.31468807607013,41.258178993089345,-32.68023774922969,2,0.0,0.0,shared_edge
T094,L,5,T001,5,0,mapped,-8.353753755022066,40.90829871435359,-32.46210877894214,2,7.105427357601002e-15,3.552713678800501e-15,shared_edge
T094,L,6,T001,6,0,mapped,-7.445567945604055,40.4383977354108,-32.250619380743146,2,0.0,0.0,shared_edge
T094,L,7,T001,7,0,mapped,-6.693648427609292,39.91986617538642,-31.818958242820504,2,3.552713678800501e-15,1.7763568394002505e-15,shared_edge
T094,L,8,T001,8,0,mapped,-5.992268997232858,39.271572016257394,-31.448256694327238,2,0.0,0.0,shared_edge
T094,L,9,T001,9,0,mapped,-5.418333782454154,38.43306326284926,-31.22628756553247,2,0.0,0.0,shared_edge
T094,L,10,T001,10,0,mapped,-5.069243234015657,37.50255884900368,-30.977771705052742,2,0.0,0.0,shared_edge
T094,L,11,T001,11,0,mapped,-4.866106788891511,36.7942981150878,-30.30286827437725,2,0.0,0.0,shared_edge
T094,L,12,T001,12,0,mapped,-4.798806989024213,35.96703049314627,-29.698405488456768,2,0.0,0.0,shared_edge
T094,L,13,T001,13,0,mapped,-4.854742862484467,35.17089093775306,-29.164154298781195,2,0.0,0.0,shared_edge
T094,L,14,T001,14,0,mapped,-5.0395919331174,34.47277064716522,-28.43354249874014,2,0.0,0.0,shared_edge
T094,L,15,T001,15,0,mapped,-5.2891090857737275,33.82776404446423,-27.64829353234972,2,0.0,0.0,shared_edge
T094,L,16,T001,16,0,mapped,-5.543768869800861,33.25929940196504,-26.808964714140416,2,0.0,0.0,shared_edge
T094,L,17,T001,17,0,mapped,-5.80620086699188,32.754342145280376,-25.93546361291908,2,0.0,0.0,shared_edge
T094,L,18,T001,18,0,mapped,-6.060805280987152,32.268670877371676,-25.095973773494027,2,0.0,0.0,shared_edge
T094,L,19,T001,19,0,mapped,-6.486985995226156,31.761480371955212,-24.33604195715335,2,0.0,0.0,shared_edge
T094,L,20,T001,20,0,mapped,-7.115372866687046,31.35659463487134,-23.629923549046424,2,0.0,0.0,shared_edge
T094,L,21,T001,21,0,mapped,-7.909140977803147,31.17101239296262,-22.985009983069997,2,0.0,0.0,shared_edge
T094,L,22,T001,22,0,mapped,-8.40729086732784,30.93679821141283,-22.159736803939854,2,0.0,0.0,shared_edge
T094,L,23,T001,23,0,mapped,-8.942325391102017,30.82186725768739,-21.309448119282827,2,0.0,0.0,shared_edge
T094,L,24,T001,24,-1,landmark_vertex,-9.225185676224857,30.3946920538156,-20.40310284237608,3,0.0,0.0,landmark
T094,L,25,T001,25,0,mapped,-12.63694206699501,41.80645516191373,-34.074143127199704,1,0.0,0.0,interior
T094,L,26,T001,26,0,mapped,-11.72492370464516,41.668321956523556,-33.83961455781876,1,0.0,0.0,interior
T094,L,27,T001,27,0,mapped,-10.778456599120233,41.57857903943649,-33.286216249372515,1,0.0,0.0,interior
T094,L,28,T001,28,0,mapped,-9.904251598420243,41.440671303288596,-32.693460160066806,1,0.0,0.0,interior
T094,L,29,T001,29,0,mapped,-8.983305387175644,41.16219014146144,-32.40575834386202,1,0.0,0.0,interior
T094,L,30,T001,30,0,mapped,-8.069508253711337,40.78206512394074,-32.21136594957808,1,0.0,0.0,interior
T094,L,31,T001,31,0,mapped,-7.133792460002121,40.29259361345329,-31.807423303452303,1,0.0,0.0,interior
T094,L,32,T001,32,0,mapped,-6.488744303368685,39.79524663478492,-31.432724589844405,1,0.0,0.0,interior
T094,L,33,T001,33,0,mapped,-5.7783029393933525,39.032550317330646,-31.07321436454467,1,0.0,0.0,interior
T094,L,34,T001,34,0,mapped,-5.2465509725061965,38.1590410299203,-30.943437756230722,1,0.0,0.0,interior
T094,L,35,T001,35,0,mapped,-4.9389685440097555,37.3051279746868,-30.34781736163625,1,0.0,0.0,interior
T094,L,36,T001,36,0,mapped,-4.760233617932519,36.54723654914497,-29.87137470277819,1,0.0,0.0,interior
T094,L,37,T001,37,0,mapped,-4.772015774876896,35.67466010872002,-29.293853142940428,1,0.0,0.0,interior
T094,L,38,T001,38,0,mapped,-4.81787963079473,35.025980383260034,-28.635143232452535,1,0.0,0.0,interior
T094,L,39,T001,39,0,mapped,-5.026363313157688,34.293565428905765,-27.917609141142638,1,0.0,0.0,interior
T094,L,40,T001,40,0,mapped,-5.318530371970783,33.606141928228155,-27.130134572822573,1,0.0,0.0,interior
T094,L,41,T001,41,0,mapped,-5.534798140673315,33.1100782926661,-26.309294277812736,1,0.0,0.0,interior
T094,L,42,T001,42,0,mapped,-5.8023227227827885,32.56380076953269,-25.455500695236246,1,0.0,0.0,interior
T094,L,43,T001,43,0,mapped,-6.092905172542896,32.09075266773726,-24.676526647803595,1,0.0,0.0,interior
T094,L,44,T001,44,0,mapped,-6.634215660397681,31.529539143423403,-23.97603088939115,1,0.0,0.0,interior
T094,L,45,T001,45,0,mapped,-7.409165940003993,31.236764695846755,-23.330851173120536,1,0.0,0.0,interior
T094,L,46,T001,46,0,mapped,-8.006996617987214,31.00779978406452,-22.601922064777238,1,0.0,0.0,interior
T094,L,47,T001,47,0,mapped,-8.447963298741302,30.659559584513044,-21.713921443099988,1,0.0,0.0,interior
T094,L,48,T001,48,0,mapped,-8.892801250046272,30.42693002374148,-20.909150917341854,1,0.0,0.0,interior
T094,L,49,T001,49,0,mapped,-12.207000799213185,41.777191809762684,-33.85636004548667,1,0.0,0.0,interior
T094,L,50,T001,50,0,mapped,-11.344837953526644,41.68001332112938,-33.44412886119501,1,0.0,0.0,interior
T094,L,51,T001,51,0,mapped,-10.421884409751115,41.552749673920445,-32.91880794063505,1,0.0,0.0,interior
T094,L,52,T001,52,0,mapped,-9.521403724235686,41.339623209560656,-32.50322906615189,1,0.0,0.0,interior
T094,L,53,T001,53,0,mapped,-8.55056262556015,41.00546352818755,-32.18820301297214,1,0.0,0.0,interior
T094,L,54,T001,54,0,mapped,-7.679826164837518,40.61911766038148,-31.79950488076784,1,0.0,0.0,interior
T094,L,55,T001,55,0,mapped,-6.839989614954446,40.091030297226425,-31.515660809276433,1,0.0,0.0,interior
