sample_id,side,global_vertex_id,chosen_region_id,chosen_region_point_id,chosen_quality_rank,chosen_repair_method,x,y,z,member_count,max_candidate_distance_mm,mean_candidate_distance_mm,topology_role
T097,L,0,T001,0,-1,landmark_vertex,-17.01867836900902,43.03614132117008,-33.241392628130654,2,0.0,0.0,landmark
T097,L,1,T001,1,0,mapped,-16.269709450063644,42.510702398392056,-33.28010660396423,2,7.105427357601002e-15,3.552713678800501e-15,shared_edge
T097,L,2,T001,2,0,mapped,-15.622184838903081,41.874226479118605,-33.289912640472956,2,0.0,0.0,shared_edge
T097,L,3,T001,3,0,mapped,-14.97448881219054,41.34676454349747,-33.09854646540364,2,0.0,0.0,shared_edge
T097,L,4,T001,4,0,mapped,-14.304457046106688,40.86372362935353,-32.79839437401094,2,3.66205343881779e-15,1.831026719408895e-15,shared_edge
T097,L,5,T001,5,0,mapped,-13.731789249627097,40.37860449996124,-32.42183129850661,2,0.0,0.0,shared_edge
T097,L,6,T001,6,0,mapped,-13.167908319082676,39.85962167474675,-32.0541217639953,2,0.0,0.0,shared_edge
T097,L,7,T001,7,0,mapped,-12.757872684191634,39.209640907302926,-31.668640663056117,2,0.0,0.0,shared_edge
T097,L,8,T001,8,0,mapped,-12.358658424011521,38.600324918748214,-31.17885187267033,2,0.0,0.0,shared_edge
T097,L,9,T001,9,0,mapped,-12.109519253083661,38.03252316941794,-30.630531944333555,2,0.0,0.0,shared_edge
T097,L,10,T001,10,0,mapped,-11.917610806008113,37.47808942798703,-29.967812628860045,2,0.0,0.0,shared_edge
T097,L,11,T001,11,0,mapped,-11.62736502989447,36.98191748778936,-29.293031250291058,2,0.0,0.0,shared_edge
T097,L,12,T001,12,0,mapped,-11.291698430091166,36.57021572419379,-28.574309235526385,2,7.106294666405892e-15,3.553147333202946e-15,shared_edge
T097,L,13,T001,13,0,mapped,-10.888220552009821,36.18334803555557,-27.867570929822,2,0.0,0.0,shared_edge
T097,L,14,T001,14,0,mapped,-10.655110170716002,35.785518389062354,-27.13383536527558,2,0.0,0.0,shared_edge
T097,L,15,T001,15,0,mapped,-10.663328359557372,35.410675415294634,-26.31080215722744,2,5.3290705182007506e-15,2.664535259100376e-15,shared_edge
T097,L,16,T001,16,0,mapped,-10.33634409838178,35.01376397771082,-25.583905971313573,2,0.0,0.0,shared_edge
T097,L,17,T001,17,0,mapped,-10.121610298694984,34.55348126104267,-24.841050379187728,2,0.0,0.0,shared_edge
T097,L,18,T001,18,0,mapped,-9.961986662855242,34.06511057016535,-24.107475313935982,2,0.0,0.0,shared_edge
T097,L,19,T001,19,0,mapped,-9.988303762042474,33.6767947413347,-23.27736818970492,2,0.0,0.0,shared_edge
T097,L,20,T001,20,0,mapped,-10.024125018373176,33.20677515461734,-22.493441286564625,2,1.7763568394002505e-15,8.881784197001252e-16,shared_edge
T097,L,21,T001,21,0,mapped,-10.085333879847994,32.53048706304957,-21.90367759541343,2,0.0,0.0,shared_edge
T097,L,22,T001,22,0,mapped,-10.163722085387905,31.720905933216635,-21.482450357343932,2,1.1102230246251563e-16,5.551115123125783e-17,shared_edge
T097,L,23,T001,23,0,mapped,-10.242257786974408,30.915692940063472,-21.095252776501468,2,1.9860273225978185e-15,9.930136612989092e-16,shared_edge
T097,L,24,T001,24,-1,landmark_vertex,-10.317489054502838,30.128434331199855,-20.63021743800614,3,0.0,0.0,landmark
T097,L,25,T001,25,0,mapped,-16.43168804886259,42.91999313295658,-33.073916939795424,1,0.0,0.0,interior
T097,L,26,T001,26,0,mapped,-15.66011723098235,42.29848356767242,-33.09431011295746,1,0.0,0.0,interior
T097,L,27,T001,27,0,mapped,-15.061265801182266,41.7875270164475,-33.00272606003957,1,0.0,0.0,interior
T097,L,28,T001,28,0,mapped,-14.40941181775721,41.21084352906146,-32.78398031563161,1,0.0,0.0,interior
T097,L,29,T001,29,0,mapped,-13.787895358475131,40.7409052244594,-32.43241269376808,1,0.0,0.0,interior
T097,L,30,T001,30,0,mapped,-13.211857611776965,40.217459608058086,-32.08016442416681,1,0.0,0.0,interior
T097,L,31,T001,31,0,mapped,-12.748242814192881,39.48731699074963,-31.71969855566833,1,0.0,0.0,interior
T097,L,32,T001,32,0,mapped,-12.296331793700757,38.90883816654408,-31.240463415022504,1,0.0,0.0,interior
T097,L,33,T001,33,0,mapped,-12.040006985135827,38.348712407651384,-30.78867801915481,1,0.0,0.0,interior
T097,L,34,T001,34,0,mapped,-11.839748444255987,37.736859210110296,-30.155312599937773,1,0.0,0.0,interior
T097,L,35,T001,35,0,mapped,-11.593295636272677,37.23797897602586,-29.53487758203893,1,0.0,0.0,interior
T097,L,36,T001,36,0,mapped,-11.290039885689389,36.7673265456918,-28.85075687726352,1,0.0,0.0,interior
T097,L,37,T001,37,0,mapped,-10.785559139261624,36.41494615775738,-28.13720536547402,1,0.0,0.0,interior
T097,L,38,T001,38,0,mapped,-10.584468536566325,35.95540345609565,-27.42678837779031,1,0.0,0.0,interior
T097,L,39,T001,39,0,mapped,-10.395358172487551,35.507688205625946,-26.64744886149636,1,0.0,0.0,interior
T097,L,40,T001,40,0,mapped,-10.271946521579343,35.115200776958304,-25.902363434233116,1,0.0,0.0,interior
T097,L,41,T001,41,0,mapped,-10.060014517698283,34.67305899803645,-25.193653991670566,1,0.0,0.0,interior
T097,L,42,T001,42,0,mapped,-9.916833098299996,34.223052502918335,-24.48324773349698,1,0.0,0.0,interior
