sample_id,side,region_id,region_name,lm_a,lm_b,lm_c,edge_ab,edge_bc,edge_ca,perimeter,triangle_area,angle_a_deg,angle_b_deg,angle_c_deg,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z,snap_distance_a,snap_distance_b,snap_distance_c,snap_distance_mean,snap_distance_max
T078,L,T001,test,L2,L7,L31,21.27226564035096,9.925330994952914,22.961736701903213,54.15933333720709,105.39960804605985,25.567191130944916,86.77167010566622,67.66113876338888,9.111922333333334,11.851371333333333,-9.023857666666666,0.44717049168383427,-0.22447966623302343,-0.8658218239425177,0.0241267280920191,0.07952980222194397,1.8009206860011485e-07,0.03455223680201056,0.07952980222194397
T078,L,T002,test,L2,L10,L31,21.152893651739134,10.036105877487094,22.961736701903213,54.15073623112944,106.01733054287347,25.88385819037765,87.17485889475502,66.94128291486733,4.5287283333333335,7.862958333333334,-9.554509333333334,-0.2775739510916041,0.3744198954800963,0.8847386300733509,0.0241267280920191,0.03973367400191596,1.8009206860011485e-07,0.02128686072866789,0.03973367400191596
T078,L,T003,test,L10,L13,L17,14.099548684558737,16.920596436692975,16.38293590391994,47.40308102517165,106.27428137987634,66.94882640239888,62.98871615123269,50.06245744636844,3.344253666666667,-4.1905193333333335,-0.13083833333333317,-0.04650522489271203,-0.8273950937667333,-0.5596915426093347,0.03973367400191596,0.07609024430528964,0.13666980731948777,0.0841645752088978,0.13666980731948777
T078,L,T004,test,L10,L13,L31,14.099548684558737,11.477595650366194,10.036105877487094,35.61325021241203,56.97707566714135,53.63959742157746,44.76207064834539,81.59833193007714,8.787354,-0.4941306666666668,-3.7342479999999996,-0.31612667012106754,0.5592654724443624,0.7663459139120857,0.03973367400191596,0.07609024430528964,1.8009206860011485e-07,0.038608032799758066,0.07609024430528964
T078,L,T005,test,L10,L17,L18,16.38293590391994,14.78474620157458,17.508091321336913,48.675773426831434,112.39244299386404,51.598393867938945,68.12961203636348,60.27199409569757,-2.8214406666666663,-7.100097333333333,-3.0791416666666667,0.8455619956465029,-0.5165871269780101,0.13476888275454546,0.03973367400191596,0.13666980731948777,5.656821465226352e-07,0.05880134900118342,0.13666980731948777
T078,L,T006,test,L13,L17,L28,16.920596436692975,6.411816898288815,14.365670391225223,37.69808372620702,45.020718633950715,21.741860190005788,56.09236758947072,102.16577222052348,2.617334,-6.741355666666667,5.466480000000001,-0.10508749072531916,0.9942063588538765,0.022590602195886184,0.07609024430528964,0.13666980731948777,3.266616515343466e-07,0.07092012609547631,0.13666980731948777
T078,L,T007,test,L13,L19,L28,9.636356679587001,17.672780409151695,14.365670391225223,41.67480747996392,69.13889504327672,92.71101406304467,54.28788184336468,33.00110409359064,8.433646333333334,-9.313297666666667,3.8367683333333336,-0.5847033955908025,0.003227535329286416,-0.8112407301167044,0.07609024430528964,0.015771484881404722,3.266616515343466e-07,0.030620685282781963,0.07609024430528964
T078,L,T008,test,L15,L18,L20,18.354058764687498,11.519945911210913,16.883743938894863,46.75774861479327,95.12365291057519,37.8740885443234,64.12906138551574,77.99685007016087,-4.076524333333333,-14.334645,0.6405929999999999,-0.5106556509611049,-0.8443573093754345,0.16214666276481657,0.11251250288676709,5.656821465226352e-07,0.10597308505545566,0.07282871787478977,0.11251250288676709
T078,L,T009,test,L17,L18,L29,14.78474620157458,22.986422707023312,14.41236738755285,52.18353629615074,103.44061943333233,103.8575476637241,37.49885790223564,38.643594434040246,-2.9497626666666665,-13.089301333333333,3.8069949999999992,-0.8907732948166776,-0.3208419028862717,0.32184376736820075,0.13666980731948777,5.656821465226352e-07,0.005019233182086554,0.047229868727906944,0.13666980731948777
T078,L,T010,test,L17,L28,L29,6.411816898288815,11.161348335505123,14.41236738755285,31.985532621346785,34.204774932502716,47.755894564600126,107.07635076624022,25.16775466915963,-0.650735,-10.651711666666667,9.540328333333333,0.6727288267336906,-0.15413357240059583,-0.7236565259434493,0.13666980731948777,3.266616515343466e-07,0.005019233182086554,0.04722978905440862,0.13666980731948777
T078,L,T011,test,L18,L20,L29,11.519945911210913,14.4962907392434,22.986422707023312,49.002659357477626,69.4316834448407,31.62811863528097,123.74329024662069,24.62859111809836,-0.8100206666666666,-16.701536,1.710616666666666,-0.4528821361097796,-0.8895422801808706,0.06010243392126874,5.656821465226352e-07,0.10597308505545566,0.005019233182086554,0.03699762797322958,0.10597308505545566
T078,L,T012,test,L19,L21,L29,10.491781028312495,14.938254239845465,17.17238796484994,42.6024232330079,77.77611322304077,59.69695587237503,82.9747500099906,37.32829411763439,9.499277000000001,-18.861243,6.7485083333333336,-0.6580726925602525,-0.4248927436573823,-0.6216160291480596,0.015771484881404722,0.0011374730492956602,0.005019233182086554,0.007309397037595647,0.015771484881404722
T078,L,T013,test,L19,L28,L29,17.672780409151695,11.161348335505123,17.17238796484994,46.006516709506755,92.01429994738174,37.328702149629834,68.90128694517695,73.77001090519325,5.165577333333334,-13.223653666666669,7.910616666666667,0.6862297567498554,0.35701622382581366,0.6337413801198332,0.015771484881404722,3.266616515343466e-07,0.005019233182086554,0.0069303482417142695,0.015771484881404722
