sample_id,side,region_id,region_name,lm_a,lm_b,lm_c,edge_ab,edge_bc,edge_ca,perimeter,triangle_area,angle_a_deg,angle_b_deg,angle_c_deg,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z,snap_distance_a,snap_distance_b,snap_distance_c,snap_distance_mean,snap_distance_max
T094,L,T001,test,L2,L7,L31,11.57116173423905,11.26643942076147,18.38802062200241,41.22562177700293,62.25274293641915,35.814475927174904,107.24473223782981,36.940791834995295,-16.36411766666667,42.917311000000005,-26.26029,0.45457934660404564,-0.5501505744906381,-0.700494084934812,0.07927972821202019,0.03365225399230325,0.01916619883722819,0.044032727013850546,0.07927972821202019
T094,L,T002,test,L2,L10,L31,20.863173580931687,8.524239928867791,18.38802062200241,47.77543413180189,78.13243486001443,24.03719623572657,61.482223360680194,94.48058040359327,-19.263656333333333,38.641381,-23.30687466666667,-0.1383841642981275,0.7406987130228583,0.6574307869257344,0.07927972821202019,0.03422797074549419,0.01916619883722819,0.04422463259824752,0.07927972821202019
T094,L,T003,test,L10,L13,L17,13.526305930177427,11.126744697707277,12.210250148040377,36.86330077592508,64.10150766274798,50.91733982815392,58.41083819540211,70.671821976444,-18.062912,28.68325266666667,-11.678076333333335,-0.5047140187086993,-0.8110405990745659,-0.29576495054634816,0.03422797074549419,0.04535939606961794,6.651355342086882e-07,0.02652934398354878,0.04535939606961794
T094,L,T004,test,L10,L13,L31,13.526305930177427,14.171660538532139,8.524239928867791,36.22220639757736,56.000019659071214,76.25598873161198,35.75187637816228,67.99213489022574,-15.873758666666667,31.411226666666668,-16.28889966666667,0.004868664813474747,0.5677147453443284,0.8232109474621668,0.03422797074549419,0.04535939606961794,0.01916619883722819,0.03291785521744677,0.04535939606961794
T094,L,T005,test,L10,L17,L18,12.210250148040377,16.66981071868721,13.928171946574293,42.80823281330188,83.45626114601272,78.94831332813423,55.08854351053555,45.96314316133023,-23.692197333333336,27.402194333333338,-13.944743333333335,0.8340852991858807,-0.49063188272592895,-0.2521548518962308,0.03422797074549419,6.651355342086882e-07,0.0173087874244035,0.017179141101810635,0.03422797074549419
T094,L,T006,test,L13,L17,L28,11.126744697707277,11.367642576969159,11.451895971776334,33.946283246452765,55.41801204887382,60.43913200611162,61.19670841332814,58.364159580560234,-14.354907333333335,27.709743666666668,-6.4827900000000005,0.04129192753162838,0.8946693856485072,-0.44481644203429066,0.04535939606961794,6.651355342086882e-07,0.05423569385253638,0.03319858501922951,0.05423569385253638
T094,L,T007,test,L13,L19,L28,5.305405597725964,13.159104259217987,11.451895971776334,29.916405828720286,30.1799668945351,96.55363381847971,59.83447500439646,23.61189117712383,-11.421574,24.92969033333333,-7.857899666666667,-0.9904425685483826,0.050231708570313616,0.12845346963546497,0.04535939606961794,0.036836831627691975,0.05423569385253638,0.0454773071832821,0.05423569385253638
T094,L,T008,test,L15,L18,L20,18.631858487242997,16.330820325737132,15.342457983151526,50.305136796131656,119.13870707189577,56.46517529427725,51.5455367114202,71.98928799430256,-25.516957333333334,20.654162666666668,-8.688684333333335,-0.6397122564080613,-0.7472454795988026,0.17997894938148248,0.08506591750738891,0.0173087874244035,5.43542201490255e-07,0.034125082824664636,0.08506591750738891
T094,L,T009,test,L17,L18,L29,16.66981071868721,28.96709803278278,16.00052325217057,61.637432003640555,109.38102863493724,124.89756739877353,26.938881221544325,28.163551379682122,-19.116795,23.881102666666667,-7.795187666666667,-0.5825407010012124,-0.49104213082686576,0.6477066908949046,6.651355342086882e-07,0.0173087874244035,0.010917118222199864,0.009408856927379193,0.0173087874244035
T094,L,T010,test,L17,L28,L29,11.367642576969159,8.566135362321624,16.00052325217057,35.93430119146136,46.82133573442145,30.986516781590336,105.918430256716,43.09505296169369,-12.962779333333335,26.826029333333334,-2.1332343333333337,0.40040619156209667,-0.1987403756487787,-0.8945262124978339,6.651355342086882e-07,0.05423569385253638,0.010917118222199864,0.02171782573675682,0.05423569385253638
T094,L,T011,test,L18,L20,L29,16.330820325737132,15.412383064359286,28.96709803278278,60.7103014228792,93.96708614450144,23.408023075825703,131.6973693869264,24.894607537247918,-18.516794666666666,19.614436,-8.114495333333332,-0.6676980125947364,0.27411643074927083,0.6921268282405467,0.0173087874244035,5.43542201490255e-07,0.010917118222199864,0.009408816396268284,0.0173087874244035
T094,L,T012,test,L19,L21,L29,9.640769344655281,10.64007018239734,12.259422584232995,32.540262111285614,49.35128626200028,56.62791074469739,74.1994465750219,49.17264268028074,-9.981254999999999,18.428748333333335,-4.1305233333333335,-0.9394381655961697,0.0795060290817224,0.33336875132645566,0.036836831627691975,0.06797811786900727,0.010917118222199864,0.0385773559062997,0.06797811786900727
T094,L,T013,test,L19,L28,L29,13.159104259217987,8.566135362321624,12.259422584232995,33.98466220577261,50.96694098811946,39.18762965383977,64.72770833534318,76.08466201081704,-10.029446,24.045976,-3.5083439999999997,0.9113773593511066,0.1698849548971425,-0.37487386006735623,0.036836831627691975,0.05423569385253638,0.010917118222199864,0.03399654790080941,0.05423569385253638
T094,L,T014,test,L20,L21,L26,9.67494871035418,17.52798318111816,23.19496840602084,50.39790029749318,77.54699931507197,43.718715446116605,113.85603399604658,22.425250557836847,-12.581255,8.205823333333335,-3.3395766666666664,0.3094507358369953,-0.18568604413320405,-0.932609744268257,5.43542201490255e-07,0.06797811786900727,3.3778515489146e-07,0.022659666398787883,0.06797811786900727
T094,L,T015,test,L20,L21,L29,9.67494871035418,10.64007018239734,15.412383064359286,35.7274019571108,50.89465520830411,43.049298832485874,98.58278970055991,38.367911466954205,-12.314588,16.942135,-3.074721333333333,-0.4171793782718405,-0.32461412566411035,0.848873981085559,5.43542201490255e-07,0.06797811786900727,0.010917118222199864,0.026298593211136204,0.06797811786900727
