sample_id,side,region_id,region_name,lm_a,lm_b,lm_c,edge_ab,edge_bc,edge_ca,perimeter,triangle_area,angle_a_deg,angle_b_deg,angle_c_deg,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z,snap_distance_a,snap_distance_b,snap_distance_c,snap_distance_mean,snap_distance_max
T049,L,T001,test,L2,L7,L31,19.855512135853562,11.457929446381968,24.059898814845816,55.37334039708135,112.96680868708467,28.225302415106892,96.73389477358377,55.04080281130932,-24.939847,26.961931333333336,-19.318383,0.46061375294859497,-0.3449699988940593,-0.8178206835594485,1.915987338049845e-06,7.892995140548652e-07,0.06692107120189937,0.02230792549625049,0.06692107120189937
T049,L,T002,test,L2,L10,L31,21.90720898070373,10.187983503649438,24.059898814845816,56.15509129919898,111.58857614122692,25.050542319573868,89.37847582039922,65.57098186002693,-27.287839333333334,21.295264333333332,-18.02572566666667,-0.4324580034169788,0.3967352519163594,0.8096796991202528,1.915987338049845e-06,5.403285217733587e-07,0.06692107120189937,0.02230784250591973,0.06692107120189937
T049,L,T003,test,L10,L13,L17,16.292989525701817,17.448904459189524,13.977732122577144,47.719626107468486,106.94840614041617,69.92079100625915,48.79668129972375,61.282527694017126,-21.173644333333332,12.561942666666667,-7.852995333333333,-0.14309455265081006,-0.9777743168575386,-0.1532362042581276,5.403285217733587e-07,5.130759842935209e-07,0.0041484785705916015,0.001383177325032556,0.0041484785705916015
T049,L,T004,test,L10,L13,L31,16.292989525701817,12.849013438191822,10.187983503649438,39.32998646754308,65.44714903904413,52.050632187649846,38.70016566504147,89.2492021473087,-18.687838666666668,15.495264,-12.158609,-0.26771202042043757,0.18608771144637448,0.9453579416131532,5.403285217733587e-07,5.130759842935209e-07,0.06692107120189937,0.022307374868801813,0.06692107120189937
T049,L,T005,test,L10,L17,L18,13.977732122577144,18.61589110080627,16.21371286383162,48.807336087215035,109.82007482361821,75.73197819469627,57.57507286552732,46.692948939776414,-24.640311,8.428609,-8.987651,0.9526079037060909,0.302640849947251,0.030768453648055697,5.403285217733587e-07,0.0041484785705916015,6.813912156791329e-07,0.0013832334301096848,0.0041484785705916015
T049,L,T006,test,L13,L17,L28,17.448904459189524,12.964231824555979,10.597081419426104,41.010217703171605,68.42688448673249,47.74166580939623,37.22748206923235,95.03085212137144,-16.845696,12.573305666666664,-2.9176256666666665,-0.13931095160166626,0.937412983528691,-0.3191384606650793,5.130759842935209e-07,0.0041484785705916015,0.04810283749664762,0.017417276381074504,0.04810283749664762
T049,L,T007,test,L13,L19,L28,8.629669075289215,13.319756373258372,10.597081419426104,32.54650686797369,45.66482220908501,87.06862201005676,52.612791886708976,40.318586103234274,-10.181318333333335,10.271030666666666,-4.720078,-0.7777037627416744,-0.6284505488654026,0.01505872000589311,5.130759842935209e-07,0.007214663675342637,0.04810283749664762,0.018439338082658182,0.04810283749664762
T049,L,T008,test,L15,L18,L20,17.40193416603735,11.0549246520112,18.65536306677077,47.11222188481932,94.2418000536551,35.492313285535964,78.45312032441551,66.05456639004855,-19.77953033333333,1.0952633333333333,-5.657571333333334,-0.06424191376283236,-0.9464333527764804,0.31644412661378124,0.12150501101244844,6.813912156791329e-07,0.017271294351681846,0.04625899558511532,0.12150501101244844
T049,L,T009,test,L17,L18,L29,18.61589110080627,26.09422211788903,20.809884081464965,65.51999730016027,192.1193559566867,82.68166079924734,52.278455919915444,45.03988328083722,-17.75898533333333,7.531692666666667,-3.011881666666667,-0.1574551352529643,-0.7019167028329896,0.6946371877941285,0.0041484785705916015,6.813912156791329e-07,0.09619538943114624,0.03344818313098451,0.09619538943114624
T049,L,T010,test,L17,L28,L29,12.964231824555979,8.70886029175282,20.809884081464965,42.482976197773766,30.838942731247688,13.21580200596183,146.8873004633493,19.896897530688843,-15.045696,12.676389333333333,1.4223403333333333,0.1574493612442352,-0.5194287344454923,-0.8398830207095133,0.0041484785705916015,0.04810283749664762,0.09619538943114624,0.049482235166128485,0.09619538943114624
T049,L,T011,test,L18,L20,L29,11.0549246520112,17.429233033324042,26.09422211788903,54.578379803224266,72.24823577832457,30.060024776289172,131.4153187177928,18.524656505918056,-12.956385,3.465013666666666,-5.449866,-0.3246898005928858,-0.570869761144968,0.7541115628348627,6.813912156791329e-07,0.017271294351681846,0.09619538943114624,0.03782245505801459,0.09619538943114624
T049,L,T012,test,L19,L21,L29,7.661261558071098,11.858882282305611,11.498291997614688,31.018435837991397,42.21453001154609,73.4206417956241,68.32329376564789,38.256064438728,-4.355295,6.153107333333334,-0.9154813333333333,-0.7629452329394988,-0.52112701613088,0.38254568955017587,0.007214663675342637,0.029064427453051055,0.09619538943114624,0.04415816018651331,0.09619538943114624
T049,L,T013,test,L19,L28,L29,13.319756373258372,8.70886029175282,11.498291997614688,33.52690866262588,49.4791232414051,40.250727871800734,58.549262150298055,81.20000997790122,-8.381318333333333,10.374114333333333,-0.380112,0.46487172540286537,0.7254205857518184,-0.5076014703371646,0.007214663675342637,0.04810283749664762,0.09619538943114624,0.05050429686771216,0.09619538943114624
T049,L,T014,test,L20,L21,L26,12.505108021843634,21.274944209646073,29.819983707568134,63.60003593905784,113.07952807559066,37.33568359290558,121.77998884133815,20.884327565756287,-1.8170720000000005,-4.147248333333333,0.6732176666666666,0.5543747549610434,-0.26361573805171085,-0.7894145765776909,0.017271294351681846,0.029064427453051055,3.2820224016324566e-07,0.015445350002324354,0.029064427453051055
T049,L,T015,test,L20,L21,L29,12.505108021843634,11.858882282305611,17.429233033324042,41.79322333747329,74.12899819603352,42.86120496092343,91.30742764570388,45.831367393372695,-6.217072333333334,4.388703333333333,-1.551013333333333,-0.39350464798461726,-0.5316749721619654,0.7499838771540864,0.017271294351681846,0.029064427453051055,0.09619538943114624,0.04751037041195971,0.09619538943114624
